name,sex,race,url
Nagorm,NA,Orc,https://en.uesp.net/wiki/Daggerfall:Gortwog
Nagoth,Male,Orc,https://en.uesp.net/wiki/Online:Chief_Nagoth
Nagra,Female,Orc,NA
Nagrub,Male,Orc,https://en.uesp.net/wiki/Skyrim:Nagrub
Nagrul,Male,Orc,https://en.uesp.net/wiki/Online:Nagrul_gro-Stugbaz
Nagrul gro-Stugbaz,Male,Orc,https://en.uesp.net/wiki/Online:Nagrul_gro-Stugbaz
Nahana,Female,Khajiit,NA
Nahassar,Male,Redguard,https://en.uesp.net/wiki/Online:Nahassar
Nahdahni,Female,Khajiit,https://en.uesp.net/wiki/Online:Nahdahni
Naheesh Dakeeto,Female,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Dakeeto
Naheesh Keemeen,Male,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Keemeen
Naheesh Lutapeeth,Female,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Lutapeeth
Naheesh Naxaltan,Male,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Naxaltan
Naheesh Notei,Male,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Notei
Naheesh Nurwul,Female,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Nurwul
Naheesh Oleen-Ta,Female,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Oleen-Ta
Naheesh Veesum,Female,Argonian,https://en.uesp.net/wiki/Online:Naheesh_Veesum
Naheh,Female,Khajiit,NA
Nahfahlaar,NA,NA,https://en.uesp.net/wiki/Online:Nahfahlaar
Nahirah,Female,Redguard,https://en.uesp.net/wiki/Online:Nahirah
Nahlia,Female,Breton,https://en.uesp.net/wiki/Online:Nahlia
Nahrazad,Female,Khajiit,NA
Nahrevii,Female,Khajiit,https://en.uesp.net/wiki/Online:Captain_Nahrevii
Nahrina,Female,Redguard,https://en.uesp.net/wiki/Online:Nahrina
Nahroon,Male,Redguard,https://en.uesp.net/wiki/Online:Nahroon
Nahruzah,Female,Redguard,https://en.uesp.net/wiki/Online:Nahruzah
Nahsi,Female,Khajiit,https://en.uesp.net/wiki/Oblivion:Nahsi
Nahsirih,Female,Redguard,https://en.uesp.net/wiki/Online:Nahsirih
Nahzgra,Male,Orc,https://en.uesp.net/wiki/Online:Nahzgra
Nahzhem,Male,Redguard,https://en.uesp.net/wiki/Online:Nahzhem
Nahzush,Male,Orc,https://en.uesp.net/wiki/Online:Nahzush
Naiba,Female,Khajiit,https://en.uesp.net/wiki/Online:Naiba
Naida,Female,Redguard,NA
Naidaha,Female,Redguard,https://en.uesp.net/wiki/Online:Naidaha
Naidar,Male,Redguard,NA
Naifa,Female,Redguard,https://en.uesp.net/wiki/Online:Naifa
Naifineh,Female,Redguard,https://en.uesp.net/wiki/Online:Naifineh
Naihana,Female,Khajiit,https://en.uesp.net/wiki/Online:Naihana
Nail-Face,NA,Nord,"https://en.uesp.net/wiki/Lore:Pocket_Guide_to_the_Empire,_1st_Edition/Skyrim"
Naim,Male,Redguard,https://en.uesp.net/wiki/Online:Untouchable_Naim
Nainab,NA,Dunmer,https://en.uesp.net/wiki/Online:Nainab
Nair,Male,Khajiit,NA
Naire,Female,Altmer,https://en.uesp.net/wiki/Online:Naire
Naireorwe,Female,Altmer,https://en.uesp.net/wiki/Online:Naireorwe
Nairume,Female,Altmer,https://en.uesp.net/wiki/Online:Nairume
Naissa,Female,Imperial,https://en.uesp.net/wiki/Online:Naissa_Ausonia
Naissa Ausonia,Female,Imperial,https://en.uesp.net/wiki/Online:Naissa_Ausonia
Najan,Male,Redguard,https://en.uesp.net/wiki/Online:Najan
Najar,Male,Redguard,https://en.uesp.net/wiki/Online:Najar
Najeepa,Female,Argonian,https://en.uesp.net/wiki/Blades:Najeepa_Swims-in-Blood
Najeepa,Female,Argonian,https://en.uesp.net/wiki/Online:Najeepa
Najeepa Swims-in-Blood,Female,Argonian,https://en.uesp.net/wiki/Blades:Najeepa_Swims-in-Blood
Najhivad,NA,NA,https://en.uesp.net/wiki/Online:Najhivad
Najhuur,NA,NA,https://en.uesp.net/wiki/Online:Najhuur
Najirra,Female,Khajiit,https://en.uesp.net/wiki/Online:Najirra
Najjan,Female,Khajiit,NA
Najjr,NA,NA,https://en.uesp.net/wiki/Online:Najjr
Nak,NA,Orc,NA
Nak'tah,Male,Breton,https://en.uesp.net/wiki/Online:Nak%27tah
Nakala,Female,Khajiit,https://en.uesp.net/wiki/Online:Nakala
Nakan-Obar,NA,Dunmer,https://en.uesp.net/wiki/Online:Nakan-Obar
Nakhtar,Female,Khajiit,NA
Nakhul,Male,Orc,https://en.uesp.net/wiki/Online:Nakhul
Nakir,Male,Khajiit,NA
Nakiri,Male,Khajiit,https://en.uesp.net/wiki/Online:Nakiri
Nakjhan,Male,Khajiit,https://en.uesp.net/wiki/Online:Nakjhan
Nakkhu,Male,Khajiit,https://en.uesp.net/wiki/Online:Nakkhu
Nakmargo,Male,Khajiit,https://en.uesp.net/wiki/Online:Nakmargo
Nakra,Male,Khajiit,https://en.uesp.net/wiki/Online:Nakra
Naku,NA,Orc,NA
Nakuma,Female,Argonian,https://en.uesp.net/wiki/Morrowind:Nakuma
Nala,Female,Redguard,https://en.uesp.net/wiki/Online:General_Nala
Nala-do,Female,Khajiit,https://en.uesp.net/wiki/Online:Captain_Nala-do
Nalami,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalami_Veleth
Nalami Veleth,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalami_Veleth
Nalana,Female,Redguard,https://en.uesp.net/wiki/Online:Arena_Champion_Nalana
Nalannah,Female,Redguard,https://en.uesp.net/wiki/Online:Nalannah
Nalargwen,Female,Altmer,https://en.uesp.net/wiki/Online:Nalargwen
Nalasa,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalasa_Sarothren
Nalasa Sarothren,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalasa_Sarothren
Nalathras,Male,Bosmer,https://en.uesp.net/wiki/Online:Nalathras
Nalbor,Male,Bosmer,https://en.uesp.net/wiki/Online:Nalbor
Nalcarya,Female,Altmer,https://en.uesp.net/wiki/Morrowind:Nalcarya_of_White_Haven
Nalcarya of White Haven,Female,Altmer,https://en.uesp.net/wiki/Morrowind:Nalcarya_of_White_Haven
Naldien,Male,Altmer,https://en.uesp.net/wiki/Online:Naldien
Naldulmo,Male,Altmer,https://en.uesp.net/wiki/Lore:Cases_of_the_Divine_Prosecution
Naldyn,Male,Dunmer,https://en.uesp.net/wiki/Online:Naldyn_Indalor
Naldyn Indalor,Male,Dunmer,https://en.uesp.net/wiki/Online:Naldyn_Indalor
Nalevi,NA,NA,https://en.uesp.net/wiki/Online:Nalevi
Nalgillarion,Male,Altmer,https://en.uesp.net/wiki/Online:Nalgillarion
Nalguin,Male,Bosmer,https://en.uesp.net/wiki/Online:Nalguin
Nali Lirvu,Female,Dunmer,https://en.uesp.net/wiki/Online:Nali_Lirvu
Nali Radas,NA,Dunmer,https://en.uesp.net/wiki/Online:Nali_Radas
Nalia,Female,Bosmer,https://en.uesp.net/wiki/Online:Nalia
Naliara,Female,Redguard,https://en.uesp.net/wiki/Online:Naliara
Nalimeh,Female,Khajiit,https://en.uesp.net/wiki/Online:Nalimeh
Nalinril,Female,Altmer,https://en.uesp.net/wiki/Online:Nalinril
Nalion,Male,Bosmer,https://en.uesp.net/wiki/Morrowind:Nalion
Nalirsewen,Female,Altmer,https://en.uesp.net/wiki/Online:Nalirsewen
Nalis,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalis_Gals
Nalis Gals,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalis_Gals
Nallaneth,NA,NA,https://en.uesp.net/wiki/Online:Nallaneth
Nallannor,NA,NA,https://en.uesp.net/wiki/Online:Nallannor
Nallelfin,Male,Bosmer,https://en.uesp.net/wiki/Online:Nallelfin
Nallion,Female,Bosmer,https://en.uesp.net/wiki/Online:Nallion
Nallore,Male,Altmer,https://en.uesp.net/wiki/Online:Nallore
Nallorwen,Female,Bosmer,https://en.uesp.net/wiki/Online:Nallorwen
Nalman,Male,Dunmer,https://en.uesp.net/wiki/Online:Nalman
Nalmen,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalmen_Athren
Nalmen Athren,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalmen_Athren
Nalmila,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalmila_Thelas
Nalmila Thelas,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalmila_Thelas
Nalosi,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalosi_Alari
Nalosi,Male,Dunmer,https://en.uesp.net/wiki/Online:Nalosi_Orethi
Nalosi Alari,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalosi_Alari
Nalosi Orethi,Male,Dunmer,https://en.uesp.net/wiki/Online:Nalosi_Orethi
Naloso,Male,Dunmer,https://en.uesp.net/wiki/Online:Naloso_Andoril
Naloso Andoril,Male,Dunmer,https://en.uesp.net/wiki/Online:Naloso_Andoril
Nals,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nals_Indrano
Nals,Male,Dunmer,https://en.uesp.net/wiki/Online:Nals_Gimothran
Nals Gimothran,Male,Dunmer,https://en.uesp.net/wiki/Online:Nals_Gimothran
Nals Indrano,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nals_Indrano
Nalsia,Female,Dunmer,https://en.uesp.net/wiki/Online:Nalsia_Mothril
Nalsia Mothril,Female,Dunmer,https://en.uesp.net/wiki/Online:Nalsia_Mothril
Nalsie,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalsie_Radas
Nalsie Nothro,NA,NA,https://en.uesp.net/wiki/Online:Nalsie_Nothro
Nalsie Radas,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalsie_Radas
Nalskin,NA,Breton,https://en.uesp.net/wiki/Online:Sir_Kalhot_Nalskin
Nalthenlir,Male,Bosmer,https://en.uesp.net/wiki/Online:Nalthenlir
Nalulie,Female,Altmer,https://en.uesp.net/wiki/Online:Nalulie
Nalur,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalur_Indrano
Nalur,Male,Dunmer,https://en.uesp.net/wiki/Online:Nalur_Garvon
Nalur Garvon,Male,Dunmer,https://en.uesp.net/wiki/Online:Nalur_Garvon
Nalur Indrano,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalur_Indrano
Naluroen,NA,Deadra,https://en.uesp.net/wiki/Online:Naluroen
Naluza,Female,Khajiit,https://en.uesp.net/wiki/Online:Naluza
Nalvilie,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalvilie_Saren_(person)
Nalvilie Saren,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalvilie_Saren_(person)
Nalvrala,NA,Dunmer,https://en.uesp.net/w/index.php?title=SkyrimTAG:Nalvrala_Omeds&action=edit&redlink=1
Nalvrala Omeds,NA,Dunmer,https://en.uesp.net/w/index.php?title=SkyrimTAG:Nalvrala_Omeds&action=edit&redlink=1
Nalvyna,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalvyna_Sarinith
Nalvyna Dral,Female,Dunmer,https://en.uesp.net/wiki/Online:Nalvyna_Dral
Nalvyna Drarara,Female,Dunmer,https://en.uesp.net/wiki/Online:Nalvyna_Drarara
Nalvyna Sarinith,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nalvyna_Sarinith
Nalyarie,Female,Altmer,https://en.uesp.net/wiki/Online:Nalyarie
Nalyn,NA,Dunmer,https://en.uesp.net/wiki/Lore:Hlaalu_Letter_of_Complaint
Nalyn,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Arven_Nalyn
Nam,Male,Dunmer,https://en.uesp.net/wiki/Online:Prisoner_Nam
Nam-Ja,Female,Argonian,https://en.uesp.net/wiki/Online:Nam-Ja
Nam-La,Female,Argonian,https://en.uesp.net/wiki/Morrowind:Nam-La
Nam-Medul,Male,Argonian,https://en.uesp.net/wiki/Online:Nam-Medul
Nam-Nei,Male,Argonian,https://en.uesp.net/wiki/Online:Nam-Nei
Nam-Shah,Male,Argonian,https://en.uesp.net/wiki/Online:Nam-Shah
Nam-Teeus,Female,Argonian,https://en.uesp.net/wiki/Online:Nam-Teeus
Namalu,NA,Argonian,https://en.uesp.net/wiki/Online:Namalu
Namanian,Male,Imperial,https://en.uesp.net/wiki/Morrowind:Namanian_Facian
Namanian Facian,Male,Imperial,https://en.uesp.net/wiki/Morrowind:Namanian_Facian
Namasah,Female,Redguard,https://en.uesp.net/wiki/Online:Namasah
Namasur,Male,Redguard,https://en.uesp.net/wiki/Books:Gathering_Force:_Arms_and_Armor_of_Tamriel
Namasur,Male,Redguard,https://en.uesp.net/wiki/Online:Namasur_the_Garrulous
Namasur,Male,Redguard,https://en.uesp.net/wiki/Skyrim:Namasur
Namasur the Garrulous,Male,Redguard,https://en.uesp.net/wiki/Online:Namasur_the_Garrulous
Named,Male,Khajiit,NA
Nameel,Female,Argonian,https://en.uesp.net/wiki/Online:Nameel
Names-the-Leaves,Female,Argonian,https://en.uesp.net/wiki/Online:Names-the-Leaves
Nammadin,Male,Redguard,https://en.uesp.net/wiki/Online:Nammadin
Namman,Male,Redguard,https://en.uesp.net/wiki/Online:Grandee_Namman
Nammokh,Male,Redguard,https://en.uesp.net/wiki/Online:Nammokh
Nammu,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Nammu_Man-llu
Nammu Man-llu,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Nammu_Man-llu
Namolduure,Female,Altmer,https://en.uesp.net/wiki/Online:Namolduure
Namolelcare,Female,Altmer,https://en.uesp.net/wiki/Online:Namolelcare
Namor,NA,Orc,https://en.uesp.net/wiki/Online:Yarulorz_gra-Namor
Namorimon,Male,Altmer,https://en.uesp.net/wiki/Online:Namorimon
Namornen,Male,Altmer,https://en.uesp.net/wiki/Online:Namornen
Namoroth,Male,Orc,https://en.uesp.net/wiki/Online:Namoroth
Namradis,Female,Bosmer,https://en.uesp.net/wiki/Online:Namradis
Namriel,Female,Bosmer,https://en.uesp.net/wiki/Online:Namriel
Namsah,Female,Redguard,https://en.uesp.net/wiki/Online:Namsah_the_Fallen
Namsah the Fallen,Female,Redguard,https://en.uesp.net/wiki/Online:Namsah_the_Fallen
Namu,Female,Khajiit,https://en.uesp.net/wiki/Online:Namu
Namud,Male,Redguard,https://en.uesp.net/wiki/Online:Namud
Namusta,NA,NA,https://en.uesp.net/wiki/Online:Namusta
Namvar,Male,Redguard,https://en.uesp.net/wiki/Online:Namvar
Nana Ildene,Female,Reachman,https://en.uesp.net/wiki/Skyrim:Nana_Ildene
Nanaglar,Male,Khajiit,https://en.uesp.net/wiki/Online:Nanaglar
Nanahargo,Male,Khajiit,https://en.uesp.net/wiki/Online:Nanahargo
Nanani,Female,Redguard,https://en.uesp.net/wiki/Online:Nanani
Nandanath,Male,Redguard,https://en.uesp.net/wiki/Online:Nandanath_Thrice-Noble
Nandanath Thrice-Noble,Male,Redguard,https://en.uesp.net/wiki/Online:Nandanath_Thrice-Noble
Nande,Male,Altmer,https://en.uesp.net/wiki/Morrowind:Nande
Nandelle,Male,Altmer,https://en.uesp.net/wiki/Online:Nandelle
Nandim,Male,Redguard,https://en.uesp.net/wiki/Online:Nandim
Nandri,Female,Dunmer,https://en.uesp.net/wiki/Online:Nandri_Sarano
Nandri Sarano,Female,Dunmer,https://en.uesp.net/wiki/Online:Nandri_Sarano
Nanelie,NA,NA,https://en.uesp.net/wiki/Online:Nanelie
Nanette,Female,Breton,https://en.uesp.net/wiki/Online:Nanette_Chriane
Nanette,Female,Breton,https://en.uesp.net/wiki/Shivering:Nanette_Don
Nanette Chriane,Female,Breton,https://en.uesp.net/wiki/Online:Nanette_Chriane
Nanette Coutenan,NA,NA,https://en.uesp.net/wiki/Online:Nanette_Coutenan
Nanette Don,Female,Breton,https://en.uesp.net/wiki/Shivering:Nanette_Don
Nanimir,Male,Redguard,https://en.uesp.net/wiki/Online:Nanimir
Nanine,Female,Redguard,https://en.uesp.net/wiki/Morrowind:Nanine
Nanir,Male,Khajiit,NA
Nanita,Female,Khajiit,NA
Nannithon,Male,Redguard,https://en.uesp.net/wiki/Morrowind:Nannithon
Nanormanar,Male,Altmer,https://en.uesp.net/wiki/Online:Nanormanar
Nanoud,Male,Khajiit,NA
Nanoyra,Female,Breton,https://en.uesp.net/wiki/Online:Nanoyra_Larocque
Nanoyra Larocque,Female,Breton,https://en.uesp.net/wiki/Online:Nanoyra_Larocque
Nanshiq,Male,Redguard,https://en.uesp.net/wiki/Online:Nanshiq
Nansiska,Male,Khajiit,https://en.uesp.net/wiki/Online:Nansiska
Nanthenas,Male,Bosmer,https://en.uesp.net/wiki/Online:Nanthenas
Nanus,NA,Imperial,https://en.uesp.net/wiki/Shivering:Jastira_Nanus
Nanwen,Male,Altmer,https://en.uesp.net/wiki/Online:Nanwen
Nanza,Female,Redguard,https://en.uesp.net/wiki/Online:Nanza_at-Fada
Nanza at-Fada,Female,Redguard,https://en.uesp.net/wiki/Online:Nanza_at-Fada
Napetui,Male,Argonian,https://en.uesp.net/wiki/Online:Napetui
Nar,Male,Orc,https://en.uesp.net/wiki/Morrowind:Nar_gro-Shagramph
Nar,NA,Orc,https://en.uesp.net/wiki/Online:Theg_gra-Nar
Nar gro-Shagramph,Male,Orc,https://en.uesp.net/wiki/Morrowind:Nar_gro-Shagramph
Nara,Female,Bosmer,https://en.uesp.net/wiki/Online:Nara
Nara,NA,Dunmer,https://en.uesp.net/wiki/Online:Nara_Varam
Nara Varam,NA,Dunmer,https://en.uesp.net/wiki/Online:Nara_Varam
Narabdi,NA,NA,https://en.uesp.net/wiki/Online:Narabdi
Naradai,Female,Khajiit,https://en.uesp.net/wiki/Online:Naradai
Naradani,Female,Khajiit,https://en.uesp.net/wiki/Online:Naradani
Naragara,Female,Khajiit,https://en.uesp.net/wiki/Online:Naragara
Narahni,Female,Khajiit,https://en.uesp.net/wiki/Online:Narahni
Naraku,Male,Khajiit,https://en.uesp.net/wiki/Online:Naraku
Naral,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Naral_Othreleth
Naral Othreleth,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Naral_Othreleth
Naram,NA,Dunmer,https://en.uesp.net/wiki/Online:Sivan_Naram
Naram,Male,Dunmer,NA
Narama-ko,Female,Khajiit,https://en.uesp.net/wiki/Online:Narama-ko
Naraman,Male,Redguard,https://en.uesp.net/wiki/Online:Naraman
Naramin,Male,Altmer,https://en.uesp.net/wiki/Online:Bailiff_Naramin
Narana,Female,Nord,https://en.uesp.net/wiki/Online:Narana
Naranbar,Male,Altmer,https://en.uesp.net/wiki/Online:Naranbar
Narandor,Male,Altmer,https://en.uesp.net/wiki/Online:Narandor
Naraya,Female,Khajiit,NA
Narayun,Female,Redguard,https://en.uesp.net/wiki/Online:Narayun
Narazbiri,Female,Khajiit,https://en.uesp.net/wiki/Online:Narazbiri
Narazda,Female,Khajiit,https://en.uesp.net/wiki/Online:Narazda
Narazreshi,Female,Khajiit,https://en.uesp.net/wiki/Online:Narazreshi
Narazz,Male,Orc,https://en.uesp.net/wiki/Online:Narazz_gro-Gorzoth
Narazz gro-Gorzoth,Male,Orc,https://en.uesp.net/wiki/Online:Narazz_gro-Gorzoth
Narbhulad-do,Male,Khajiit,https://en.uesp.net/wiki/Online:Narbhulad-do
Narboth,Female,Orc,https://en.uesp.net/wiki/Online:Narboth
Narcien,NA,Breton,https://en.uesp.net/wiki/Online:Maxevain_Narcien
Nardhil,NA,Dunmer,https://en.uesp.net/wiki/Oblivion:Nardhil
Nardhil,Male,Dunmer,https://en.uesp.net/wiki/Online:Nardhil_Barys
Nardhil Barys,Male,Dunmer,https://en.uesp.net/wiki/Online:Nardhil_Barys
Nardis,Male,Dunmer,https://en.uesp.net/wiki/Online:Nardis
Nareb,Female,Dunmer,https://en.uesp.net/wiki/Online:Nareb_Beni
Nareb Beni,Female,Dunmer,https://en.uesp.net/wiki/Online:Nareb_Beni
Nareen,Female,Dunmer,https://en.uesp.net/wiki/Online:Foreman_Nareen
Naresa,NA,Dunmer,https://en.uesp.net/wiki/Online:Naresa
Narese,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Hides_His_Eyes
Narese,Female,Dunmer,https://en.uesp.net/wiki/Online:Gladiator_Narese
Narfar,Male,Nord,https://en.uesp.net/wiki/Online:Narfar_War-Wolf
Narfar War-Wolf,Male,Nord,https://en.uesp.net/wiki/Online:Narfar_War-Wolf
Narfi,Male,Nord,https://en.uesp.net/wiki/Skyrim:Narfi
Narfild,Male,Nord,https://en.uesp.net/wiki/Online:Messenger_Narfild_Deepcrag
Nargbagorn,Male,Orc,https://en.uesp.net/wiki/Online:Nargbagorn
Nargi,Male,Orc,https://en.uesp.net/wiki/Online:Trials_and_Tribulations
Nargol,Female,Orc,https://en.uesp.net/wiki/Morrowind:Nargol_gra-Uftharz
Nargol gra-Uftharz,Female,Orc,https://en.uesp.net/wiki/Morrowind:Nargol_gra-Uftharz
Narguli,Female,Khajiit,https://en.uesp.net/wiki/Online:Narguli
Narhag,Male,Orc,https://en.uesp.net/wiki/Online:Narhag_gro-Shatul
Narhag gro-Shatul,Male,Orc,https://en.uesp.net/wiki/Online:Narhag_gro-Shatul
Nari,Female,Redguard,https://en.uesp.net/wiki/Online:Nari
Nari Buteo,Female,Imperial,https://en.uesp.net/wiki/Online:Nari_Buteo
Nari Stolo,Female,Imperial,https://en.uesp.net/wiki/Online:Nari_Stolo
Nariam,NA,Deadra,https://en.uesp.net/wiki/Online:Nariam
Nariba,Female,Khajiit,NA
Naridir,Female,Bosmer,https://en.uesp.net/wiki/Online:Naridir
Narifah,NA,NA,https://en.uesp.net/wiki/Online:Narifah
Naril Heleran,Male,Dunmer,https://en.uesp.net/wiki/Online:Naril_Heleran
Narile,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Narile_Sadoro
Narile Sadoro,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Narile_Sadoro
Narilii,Female,Dunmer,https://en.uesp.net/wiki/Online:Narilii_Ralethran
Narilii Ralethran,Female,Dunmer,https://en.uesp.net/wiki/Online:Narilii_Ralethran
Narina,Female,Imperial,https://en.uesp.net/wiki/Oblivion:Countess_Narina_Carvain
Narina,Female,Imperial,https://en.uesp.net/wiki/Online:Sentry_Narina
Narina Carvain,NA,NA,https://en.uesp.net/wiki/Oblivion:Countess_Narina_Carvain
Narinarth,Female,Bosmer,https://en.uesp.net/wiki/Online:Narinarth
Narine,Female,Redguard,https://en.uesp.net/wiki/Online:Dame_Narine
Narinia,Female,Bosmer,https://en.uesp.net/wiki/Online:Narinia
Narion,Female,Bosmer,https://en.uesp.net/wiki/Online:Narion
Narir,Male,Nord,https://en.uesp.net/wiki/Online:Narir
Narirasi,Female,Bosmer,https://en.uesp.net/wiki/Online:Narirasi
Narirold,Male,Nord,https://en.uesp.net/wiki/Online:Narirold_the_Lost
Narirold the Lost,Male,Nord,https://en.uesp.net/wiki/Online:Narirold_the_Lost
Naris,Male,Dunmer,https://en.uesp.net/wiki/Legends:Characters
Naris,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Naris_Selaren
Naris,Male,Dunmer,https://en.uesp.net/wiki/Online:Naris_Davor
Naris,Male,Dunmer,https://en.uesp.net/wiki/Skyrim:Naris_Mavani
Naris,Male,Altmer,https://en.uesp.net/wiki/Skyrim:Naris_the_Wicked
Naris Davor,Male,Dunmer,https://en.uesp.net/wiki/Online:Naris_Davor
Naris Mavani,Male,Dunmer,https://en.uesp.net/wiki/Skyrim:Naris_Mavani
Naris Selaren,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Naris_Selaren
Naris the Wicked,Male,Altmer,https://en.uesp.net/wiki/Skyrim:Naris_the_Wicked
Narisa,NA,Dunmer,https://en.uesp.net/wiki/Online:Narisa_Androm
Narisa,Female,Dunmer,https://en.uesp.net/wiki/Tribunal:Narisa_Adus
Narisa Adus,Female,Dunmer,https://en.uesp.net/wiki/Tribunal:Narisa_Adus
Narisa Androm,NA,Dunmer,https://en.uesp.net/wiki/Online:Narisa_Androm
Naritalmo,Male,Altmer,https://en.uesp.net/wiki/Online:Lieutenant_Naritalmo
Narivys,Male,Dunmer,https://en.uesp.net/wiki/Online:Narivys_Sadreno
Narivys Sadreno,Male,Dunmer,https://en.uesp.net/wiki/Online:Narivys_Sadreno
Narjizara,NA,NA,https://en.uesp.net/wiki/Online:Narjizara
Narkhagikh,Male,Orc,https://en.uesp.net/wiki/Online:Narkhagikh
Narkhozikh,Male,Orc,https://en.uesp.net/wiki/Online:Narkhozikh
Narkhukulg,Male,Orc,https://en.uesp.net/wiki/Online:Narkhukulg
Narkir,Male,Khajiit,https://en.uesp.net/wiki/Online:Narkir
Narkularz,Male,Orc,https://en.uesp.net/wiki/Online:Narkularz
Narluz,Male,Khajiit,https://en.uesp.net/wiki/Online:Narluz
Narlys,NA,Deadra,https://en.uesp.net/wiki/Online:Narlys
Narnum,Female,Argonian,https://en.uesp.net/wiki/Online:Narnum
Naro,Male,Dunmer,https://en.uesp.net/wiki/Online:Naro_Berothran
Naro Berothran,Male,Dunmer,https://en.uesp.net/wiki/Online:Naro_Berothran
Naroga,Female,Orc,https://en.uesp.net/wiki/Online:Hunt-Wife_Naroga
Narol,Female,Orc,https://en.uesp.net/wiki/Online:Narol
Naros,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Niden_Naros
Narpal,NA,Dunmer,https://en.uesp.net/wiki/Online:Nabari_Narpal
Narrald,Male,Nord,https://en.uesp.net/wiki/Online:Narrald_Snow-Bourne
Narrald Snow-Bourne,Male,Nord,https://en.uesp.net/wiki/Online:Narrald_Snow-Bourne
Narrama,Female,Khajiit,https://en.uesp.net/wiki/Online:Narrama
Narrek,Male,Nord,https://en.uesp.net/wiki/Online:Narrek_the_Ravager
Narrek the Ravager,Male,Nord,https://en.uesp.net/wiki/Online:Narrek_the_Ravager
Narri,Female,Nord,https://en.uesp.net/wiki/Skyrim:Narri
Narril,Male,Khajiit,https://en.uesp.net/wiki/Online:Narril
Narrows-His-Eyes,Male,Argonian,https://en.uesp.net/wiki/Online:Narrows-His-Eyes
Narsen,NA,Dunmer,https://en.uesp.net/w/index.php?title=SkyrimTAG:Bevler_Narsen&action=edit&redlink=1
Narsis,Male,Dunmer,https://en.uesp.net/wiki/Online:Narsis_Dren
Narsis Dren,Male,Dunmer,https://en.uesp.net/wiki/Online:Narsis_Dren
Nartisa,Female,Dunmer,https://en.uesp.net/wiki/Online:Nartisa
Nartise,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nartise_Arobar
Nartise,Male,Dunmer,https://en.uesp.net/wiki/Online:Nartise_Merys
Nartise Arobar,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Nartise_Arobar
Nartise Merys,Male,Dunmer,https://en.uesp.net/wiki/Online:Nartise_Merys
Naruk,Male,Redguard,https://en.uesp.net/wiki/Online:Naruk
Naruz,Male,Khajiit,https://en.uesp.net/wiki/Online:Jakarn
Naruza,Female,Khajiit,https://en.uesp.net/wiki/Online:Naruza
Narvilda,Female,Nord,https://en.uesp.net/wiki/Online:Narvilda
Narvyn,Male,Dunmer,https://en.uesp.net/wiki/Online:Narvyn_Darano
Narvyn Darano,Male,Dunmer,https://en.uesp.net/wiki/Online:Narvyn_Darano
Narwaawende,Female,Altmer,https://en.uesp.net/wiki/Online:Narwaawende
Narwende,Female,Altmer,https://en.uesp.net/wiki/Online:Narwende
